Código IBGE do Município;Nome das Grandes Regiões;Nome da Microregião;incompleto - Amarela;Incompleto - Branca; incompleto - Indígena;incompleto - Parda;Incompleto - Preta;Superior completo - Amarela;Superior completo - Branca;Superior completo - Indígena;Superior completo - Parda;Superior completo - Preta
432300;Sul;Porto Alegre;161;32017;57;5439;5680;22;7909;19;470;465
432310;Sul;Frederico Westphalen;3;645;8;116;3;3;154;3;23;0
432320;Sul;NÒo-Me-Toque;4;413;0;35;6;0;180;0;2;0
432330;Sul;Caxias do Sul;0;370;0;38;0;0;129;0;0;0
432335;Sul;Passo Fundo;0;254;0;18;0;0;53;0;2;0
432340;Sul;Passo Fundo;3;613;0;18;14;0;228;0;0;4
432345;Sul;Santa Maria;0;629;0;66;40;0;106;0;4;7
432350;Sul;Frederico Westphalen;18;442;0;51;2;0;148;0;0;0
432360;Sul;GuaporÚ;0;237;0;21;1;0;55;0;0;0
432370;Sul;TrÛs Passos;3;387;0;44;7;0;115;0;0;0
432375;Sul;Santo ,ngelo;0;341;0;66;10;0;66;0;7;3
432377;Sul;Lajeado-Estrela;0;528;0;24;3;0;48;0;0;0
432380;Sul;Os¾rio;0;1918;0;127;105;0;615;5;0;10
500020;Centro-Oeste;TrÛs Lagoas;33;718;5;984;172;5;300;0;183;29
500025;Centro-Oeste;Alto Taquari;0;313;0;297;40;0;190;0;98;11
500060;Centro-Oeste;Dourados;20;2582;391;1331;89;0;1391;15;297;88
500070;Centro-Oeste;Aquidauana;49;1367;161;1570;59;0;589;65;404;49
500080;Centro-Oeste;Nova Andradina;5;392;0;482;76;27;235;5;102;0
500085;Centro-Oeste;Iguatemi;9;584;0;589;62;12;211;0;111;9
500090;Centro-Oeste;Dourados;6;443;58;384;37;6;223;0;78;10
500100;Centro-Oeste;ParanaÝba;39;1702;0;1191;203;47;1123;0;185;75
500110;Centro-Oeste;Aquidauana;39;1993;701;2854;455;71;1471;121;970;63
500124;Centro-Oeste;Dourados;8;707;15;430;49;0;226;0;70;4
500150;Centro-Oeste;Campo Grande;6;352;7;393;48;0;198;0;67;18
500190;Centro-Oeste;Nova Andradina;20;1237;15;1343;173;18;659;0;209;28
500200;Centro-Oeste;Nova Andradina;11;470;0;743;81;6;320;0;156;10
500210;Centro-Oeste;Bodoquena;10;1881;30;1846;78;0;819;0;226;37
500215;Centro-Oeste;Bodoquena;4;367;29;587;54;13;213;0;68;19
500220;Centro-Oeste;Bodoquena;8;1067;26;1222;51;45;776;4;283;12
500230;Centro-Oeste;TrÛs Lagoas;16;815;9;656;85;0;446;0;126;19
500240;Centro-Oeste;Dourados;10;1805;145;1391;165;26;867;0;298;19
500260;Centro-Oeste;Alto Taquari;26;883;0;948;157;0;408;5;293;15
500270;Centro-Oeste;Campo Grande;1618;56836;884;57120;7282;2863;61239;177;19745;2874
500280;Centro-Oeste;Bodoquena;0;364;0;374;114;0;93;0;45;3
500290;Centro-Oeste;CassilÔndia;14;1524;0;906;100;38;1273;0;495;33
500295;Centro-Oeste;CassilÔndia;30;1555;0;1418;147;32;1312;0;235;27
500310;Centro-Oeste;Campo Grande;1;244;0;282;55;5;101;0;95;9
500315;Centro-Oeste;Iguatemi;0;649;26;602;34;0;316;0;113;19
500320;Centro-Oeste;Baixo Pantanal;137;4368;69;9922;1243;73;2822;9;2697;401
500325;Centro-Oeste;CassilÔndia;50;1520;6;1461;178;10;651;0;248;61
500330;Centro-Oeste;Alto Taquari;45;1597;11;2577;299;38;1181;21;534;40
500345;Centro-Oeste;Iguatemi;34;781;0;837;51;24;368;0;254;17
500348;Centro-Oeste;Aquidauana;13;424;229;606;35;10;147;21;100;26
500350;Centro-Oeste;Dourados;15;344;68;298;16;6;125;10;76;15
500370;Centro-Oeste;Dourados;455;15065;551;11134;1497;731;13426;69;3064;557
500375;Centro-Oeste;Iguatemi;9;767;32;760;55;10;311;0;196;0
500380;Centro-Oeste;Dourados;19;1100;6;1156;86;25;819;0;502;21
500390;Centro-Oeste;Alto Taquari;3;168;0;126;16;0;60;0;44;6
500400;Centro-Oeste;Iguatemi;28;707;0;656;44;30;478;0;125;21
500410;Centro-Oeste;Bodoquena;20;690;0;743;35;9;253;0;117;0
500430;Centro-Oeste;Iguatemi;21;1317;25;667;81;17;454;0;137;22
500440;Centro-Oeste;ParanaÝba;11;545;4;336;36;9;356;0;88;0
500450;Centro-Oeste;Dourados;16;1448;162;697;69;36;656;6;138;21
500460;Centro-Oeste;Iguatemi;21;951;0;1020;37;0;434;0;201;0
500470;Centro-Oeste;Iguatemi;47;1572;12;1266;137;19;853;0;370;65
500480;Centro-Oeste;Iguatemi;3;210;96;198;36;0;113;9;59;4
500490;Centro-Oeste;Campo Grande;9;378;7;444;103;0;104;0;85;9
500500;Centro-Oeste;Bodoquena;20;1628;0;1906;66;22;828;0;501;11
500510;Centro-Oeste;Iguatemi;6;185;0;376;9;6;138;0;140;3
500515;Centro-Oeste;Dourados;7;247;9;355;16;0;158;0;36;9
500520;Centro-Oeste;Baixo Pantanal;41;708;4;1969;276;0;322;4;374;102
500525;Centro-Oeste;Dourados;16;476;31;308;35;0;142;0;82;6
500540;Centro-Oeste;Dourados;84;3213;18;2268;285;19;1450;0;548;47
500560;Centro-Oeste;Aquidauana;8;1123;675;1766;134;0;497;20;223;20
500568;Centro-Oeste;Iguatemi;31;1175;0;929;126;53;748;0;240;35
500570;Centro-Oeste;Iguatemi;88;3037;9;3459;402;124;1699;0;830;98
500580;Centro-Oeste;Bodoquena;15;699;140;817;100;5;352;41;214;17
500600;Centro-Oeste;Dourados;10;1002;21;1278;57;0;490;0;162;27
500620;Centro-Oeste;Nova Andradina;117;2840;0;3177;489;100;2025;0;730;164
500625;Centro-Oeste;Iguatemi;8;243;0;254;20;5;145;0;72;17
500630;Centro-Oeste;ParanaÝba;43;3366;0;1849;206;20;2457;0;408;83
500635;Centro-Oeste;Iguatemi;0;445;164;539;38;4;155;8;65;6
500640;Centro-Oeste;Alto Taquari;0;465;0;641;21;0;210;0;133;18
500660;Centro-Oeste;Dourados;88;5521;7;5249;244;82;2999;11;1101;135
500690;Centro-Oeste;Baixo Pantanal;22;983;121;1392;45;0;234;17;113;10
500710;Centro-Oeste;TrÛs Lagoas;26;1008;10;1471;222;0;591;0;287;34
500720;Centro-Oeste;Dourados;62;2532;0;2198;158;32;1149;0;387;31
500730;Centro-Oeste;Campo Grande;10;237;0;319;31;10;151;0;125;22
500740;Centro-Oeste;Alto Taquari;0;912;0;1212;103;5;436;9;363;15
500750;Centro-Oeste;Campo Grande;9;253;0;289;51;0;107;0;74;6
500755;Centro-Oeste;TrÛs Lagoas;12;389;0;487;49;0;147;0;98;11
500769;Centro-Oeste;Alto Taquari;24;1882;14;1199;145;0;1162;0;194;7
500770;Centro-Oeste;Iguatemi;0;698;0;463;18;0;258;0;114;6
500780;Centro-Oeste;ParanaÝba;15;424;0;496;55;3;179;0;102;6
500790;Centro-Oeste;Campo Grande;134;2528;245;2804;287;23;850;37;318;124
500793;Centro-Oeste;Alto Taquari;7;556;15;1206;125;4;324;0;205;9
500795;Centro-Oeste;Iguatemi;0;404;129;413;47;0;183;7;70;23
500797;Centro-Oeste;Nova Andradina;11;145;5;192;17;3;109;0;117;0
500800;Centro-Oeste;Campo Grande;14;1069;0;1127;124;33;237;0;141;34
500830;Centro-Oeste;TrÛs Lagoas;183;6233;0;6667;1186;95;5788;0;2470;463
500840;Centro-Oeste;Dourados;5;347;3;350;12;14;174;0;124;0
510010;Centro-Oeste;Rosßrio Oeste;19;76;0;404;59;5;25;0;71;0
510020;Centro-Oeste;Canarana;110;1323;0;1608;131;39;851;0;358;11
510025;Centro-Oeste;Alta Floresta;156;3238;10;3794;393;112;1427;0;805;70
510030;Centro-Oeste;Alto Araguaia;24;856;0;911;170;32;673;0;279;27
510035;Centro-Oeste;Norte Araguaia;13;150;122;342;67;0;78;0;80;14
510040;Centro-Oeste;Alto Araguaia;40;599;14;617;83;4;325;0;168;26
510050;Centro-Oeste;Alto Paraguai;9;144;7;996;86;7;47;0;336;23
510060;Centro-Oeste;Alto Araguaia;3;464;0;503;53;7;286;0;92;6
510080;Centro-Oeste;Alta Floresta;32;571;0;659;93;0;129;0;68;8
510100;Centro-Oeste;MÚdio Araguaia;10;110;3;298;27;14;59;0;81;2
510120;Centro-Oeste;Tesouro;2;62;0;44;0;0;29;0;38;0
510125;Centro-Oeste;Jauru;15;810;0;1315;89;5;313;0;328;16
510130;Centro-Oeste;Alto Paraguai;41;460;0;1015;237;12;179;0;301;38
510140;Centro-Oeste;AripuanÒ;38;1054;0;1331;150;8;359;0;219;7
510160;Centro-Oeste;Alto Pantanal;3;181;0;739;62;0;36;0;87;3
510170;Centro-Oeste;Tangarß da Serra;77;1138;116;2419;470;25;732;21;606;69
510180;Centro-Oeste;MÚdio Araguaia;18;2990;231;4978;474;71;2695;62;1936;197
510185;Centro-Oeste;Norte Araguaia;16;223;0;568;43;0;64;0;63;8
510190;Centro-Oeste;AripuanÒ;25;1073;152;862;108;9;315;10;102;21
510250;Centro-Oeste;Alto Pantanal;251;2984;9;6776;1172;73;2491;0;2254;304
510260;Centro-Oeste;Canarana;5;322;247;361;58;11;136;0;114;0
510263;Centro-Oeste;Parecis;29;1872;0;2311;363;22;1179;0;441;48
510267;Centro-Oeste;Primavera do Leste;40;2231;12;2662;332;85;1458;0;527;57
510268;Centro-Oeste;Parecis;16;406;0;240;44;4;188;0;71;12
510269;Centro-Oeste;Norte Araguaia;0;241;10;401;60;0;51;0;74;16
510270;Centro-Oeste;Canarana;10;1362;39;1231;130;5;665;0;187;15
510279;Centro-Oeste;Alta Floresta;14;682;0;865;89;0;146;0;102;5
510285;Centro-Oeste;AripuanÒ;9;607;0;405;72;5;129;0;40;5
510300;Centro-Oeste;Cuiabß;6;385;0;1601;191;0;407;0;444;63
510305;Centro-Oeste;Sinop;8;827;13;728;67;7;285;0;104;9
510310;Centro-Oeste;MÚdio Araguaia;2;261;0;452;97;7;87;0;117;7
510320;Centro-Oeste;ColÝder;22;2036;0;1631;159;36;1106;0;414;44
510325;Centro-Oeste;AripuanÒ;23;1220;0;1838;203;8;287;0;152;31
510330;Centro-Oeste;Parecis;64;935;78;1263;120;5;428;0;214;21
510335;Centro-Oeste;Norte Araguaia;98;1175;109;2205;116;23;264;17;464;70
510336;Centro-Oeste;Alto GuaporÚ;16;213;34;186;34;0;93;0;50;9
510337;Centro-Oeste;AripuanÒ;0;805;0;1106;45;0;203;0;96;9
510340;Centro-Oeste;Cuiabß;1069;24055;212;49450;10032;2125;36338;136;26843;3834
510343;Centro-Oeste;Alto Pantanal;0;242;3;450;24;0;66;0;86;0
510345;Centro-Oeste;Tangarß da Serra;15;347;0;791;75;3;136;0;73;23
510350;Centro-Oeste;Parecis;16;1072;24;1461;189;16;921;6;441;84
510360;Centro-Oeste;Rondon¾polis;5;248;0;589;22;0;156;0;285;10
510370;Centro-Oeste;Sinop;13;768;0;628;114;5;238;0;55;21
510380;Centro-Oeste;Jauru;2;189;0;206;40;2;61;0;45;0
510385;Centro-Oeste;Paranatinga;8;372;17;269;27;3;110;0;43;6
510390;Centro-Oeste;Tesouro;9;188;70;388;36;0;99;37;93;5
510395;Centro-Oeste;Jauru;0;225;3;180;15;0;72;0;36;0
510410;Centro-Oeste;ColÝder;64;2462;0;2174;167;12;852;0;319;46
510420;Centro-Oeste;Tesouro;0;573;0;1477;88;5;266;0;320;38
510450;Centro-Oeste;Jauru;0;111;0;96;33;0;36;0;41;3
510452;Centro-Oeste;Alto Teles Pires;3;518;0;362;28;0;157;0;52;2
510454;Centro-Oeste;Alto Teles Pires;7;464;0;315;36;0;135;0;10;3
510455;Centro-Oeste;Sinop;3;323;0;256;43;4;143;0;21;5
510460;Centro-Oeste;Rondon¾polis;21;540;0;914;84;0;319;0;205;21
510480;Centro-Oeste;Rondon¾polis;34;1499;11;1639;183;0;1018;0;627;31
510490;Centro-Oeste;Rosßrio Oeste;0;180;0;879;22;7;30;0;82;12
510500;Centro-Oeste;Jauru;6;488;0;588;83;4;174;0;148;0
510510;Centro-Oeste;Arinos;161;2117;45;2205;290;38;703;0;272;48
510515;Centro-Oeste;AripuanÒ;48;2676;0;2031;243;13;1122;10;380;81
510517;Centro-Oeste;AripuanÒ;13;765;0;582;56;4;126;0;74;8
510520;Centro-Oeste;Rondon¾polis;34;560;0;1048;97;4;196;0;215;29
510523;Centro-Oeste;Jauru;8;168;0;276;36;0;51;0;40;3
510525;Centro-Oeste;Alto Teles Pires;80;4017;0;3341;442;39;2392;0;433;62
510530;Centro-Oeste;Norte Araguaia;0;63;30;139;32;2;31;6;46;12
510550;Centro-Oeste;Alto GuaporÚ;27;572;0;1029;236;0;144;0;87;105
510558;Centro-Oeste;Sinop;25;1181;5;863;165;3;298;0;94;3
510560;Centro-Oeste;ColÝder;7;998;0;1004;53;0;411;0;195;18
510562;Centro-Oeste;Jauru;40;1563;0;1756;149;8;799;0;335;27
510590;Centro-Oeste;Alto Teles Pires;10;619;30;1385;86;5;271;5;341;31
510600;Centro-Oeste;Alto Paraguai;3;228;0;567;70;6;114;0;314;23
510610;Centro-Oeste;Cuiabß;18;222;0;1126;248;10;53;6;179;31
510615;Centro-Oeste;Alta Floresta;18;919;0;778;57;4;131;0;46;5
510617;Centro-Oeste;Canarana;4;145;46;110;18;5;45;7;32;9
510618;Centro-Oeste;Alto GuaporÚ;4;394;0;469;79;3;71;0;31;6
510619;Centro-Oeste;Sinop;7;226;0;263;36;0;71;0;14;7
510620;Centro-Oeste;Paranatinga;11;124;0;319;95;0;80;0;109;6
510621;Centro-Oeste;ColÝder;6;677;0;966;55;5;250;0;149;5
510622;Centro-Oeste;Alto Teles Pires;51;2308;0;2752;234;25;1797;0;398;41
510623;Centro-Oeste;Tangarß da Serra;50;640;0;1264;210;21;273;0;305;84
510624;Centro-Oeste;Alto Teles Pires;17;665;10;707;83;16;172;0;62;12
510625;Centro-Oeste;Canarana;5;1214;16;1540;153;20;575;0;300;43
510626;Centro-Oeste;ColÝder;3;414;0;716;53;0;93;0;90;6
510627;Centro-Oeste;Arinos;0;157;0;269;24;2;30;0;53;33
510628;Centro-Oeste;Canarana;11;323;5;418;61;3;61;0;78;5
510629;Centro-Oeste;Alta Floresta;5;727;0;660;84;14;157;0;66;15
510630;Centro-Oeste;Paranatinga;35;1107;11;1630;94;8;450;0;135;0
510631;Centro-Oeste;Norte Araguaia;6;69;7;152;53;3;22;0;29;9
510637;Centro-Oeste;Rondon¾polis;33;797;0;888;130;14;319;0;232;59
510642;Centro-Oeste;ColÝder;33;1350;9;2216;498;0;443;14;333;77
510645;Centro-Oeste;Paranatinga;8;110;4;245;9;4;51;0;56;6
510650;Centro-Oeste;Alto Pantanal;32;919;0;2966;600;0;464;0;667;101
510665;Centro-Oeste;Tesouro;4;328;0;639;48;3;131;0;182;13
510670;Centro-Oeste;Tesouro;8;105;0;145;4;2;30;0;47;0
510675;Centro-Oeste;Alto GuaporÚ;50;2676;0;2986;359;46;1366;9;569;116
510677;Centro-Oeste;Norte Araguaia;34;416;26;954;109;9;131;0;169;49
510680;Centro-Oeste;Arinos;9;302;0;279;39;0;124;0;66;19
510682;Centro-Oeste;Jauru;21;372;51;977;81;0;174;0;134;7
510685;Centro-Oeste;Tangarß da Serra;20;86;0;293;13;0;26;0;25;4
510700;Centro-Oeste;Tesouro;21;820;13;1360;424;15;274;6;321;58
510704;Centro-Oeste;Primavera do Leste;150;3695;0;3742;345;63;2866;0;880;103
510706;Centro-Oeste;Canarana;30;959;7;913;135;7;367;0;92;12
510710;Centro-Oeste;Jauru;20;1234;7;1271;102;0;592;0;204;12
510715;Centro-Oeste;Jauru;0;188;0;263;52;0;39;0;77;7
510718;Centro-Oeste;Norte Araguaia;26;344;13;677;144;6;90;0;111;42
510719;Centro-Oeste;Tesouro;9;163;0;174;3;7;49;0;47;8
510720;Centro-Oeste;Jauru;7;247;0;423;25;3;98;0;115;11
510724;Centro-Oeste;Sinop;0;387;0;324;64;0;144;0;29;8
510726;Centro-Oeste;Alto Paraguai;14;103;0;178;53;2;28;0;85;5
510729;Centro-Oeste;Rondon¾polis;12;134;0;215;11;3;76;0;83;11
510730;Centro-Oeste;Arinos;17;889;0;1435;143;17;421;0;204;24
510735;Centro-Oeste;Norte Araguaia;0;201;7;378;40;0;67;3;43;16
510740;Centro-Oeste;Rondon¾polis;19;156;0;262;71;4;47;0;43;19
510757;Centro-Oeste;AripuanÒ;0;158;80;251;22;0;44;10;46;10
510760;Centro-Oeste;Rondon¾polis;492;12210;198;16082;2609;375;9745;25;5123;902
510770;Centro-Oeste;Rosßrio Oeste;6;497;5;1530;117;6;215;0;372;67
510774;Centro-Oeste;Norte Araguaia;4;76;2;142;28;4;50;0;26;0
510775;Centro-Oeste;Jauru;6;170;0;342;17;3;57;0;61;5
510776;Centro-Oeste;Alto Teles Pires;9;194;3;163;29;0;88;0;27;6
510777;Centro-Oeste;Norte Araguaia;37;217;141;538;86;7;44;38;138;30
510779;Centro-Oeste;Canarana;0;175;4;282;21;3;35;0;58;4
510780;Centro-Oeste;Cuiabß;0;415;119;1753;240;0;184;30;415;91
510785;Centro-Oeste;Norte Araguaia;21;333;12;929;65;7;204;11;232;31
510787;Centro-Oeste;Parecis;19;1248;16;1486;207;4;712;10;246;19
510788;Centro-Oeste;Norte Araguaia;2;47;0;143;6;0;15;0;30;1
510790;Centro-Oeste;Sinop;266;8645;54;7738;1127;139;5698;46;1461;231
510792;Centro-Oeste;Alto Teles Pires;124;5703;35;4541;419;35;3215;0;649;85
510794;Centro-Oeste;Arinos;6;720;0;906;88;0;161;0;79;5
510795;Centro-Oeste;Tangarß da Serra;200;4576;194;6626;959;75;3477;11;1451;203
510800;Centro-Oeste;Alto Teles Pires;26;891;17;763;101;0;365;0;81;19
510805;Centro-Oeste;ColÝder;7;949;0;566;84;6;356;0;113;26
510810;Centro-Oeste;Tesouro;3;82;0;311;19;0;48;0;70;7
510820;Centro-Oeste;Tesouro;3;238;0;438;12;0;83;0;142;6
510830;Centro-Oeste;Sinop;11;200;0;202;17;0;94;0;14;11
510835;Centro-Oeste;Alto GuaporÚ;0;115;0;262;49;3;27;0;34;17
510840;Centro-Oeste;Cuiabß;575;11284;81;25643;4137;216;5933;50;6614;1091
510850;Centro-Oeste;Sinop;0;907;0;753;108;0;208;0;93;14
510860;Centro-Oeste;Norte Araguaia;93;1440;22;1794;347;16;411;0;185;29
510880;Centro-Oeste;ColÝder;0;324;0;325;13;0;123;0;26;1
510885;Centro-Oeste;Alto Paraguai;10;127;5;304;47;0;44;0;79;6
510890;Centro-Oeste;Arinos;9;340;0;371;48;0;119;0;56;9
510895;Centro-Oeste;Alta Floresta;20;595;6;644;93;5;211;0;91;4
520005;Centro-Oeste;GoiÔnia;48;486;0;545;60;4;176;0;138;10
520010;Centro-Oeste;Entorno de BrasÝlia;59;1032;4;1120;121;16;320;0;134;4
520013;Centro-Oeste;Vale do Rio dos Bois;5;1080;0;1125;211;5;431;0;242;18
520015;Centro-Oeste;Anicuns;20;128;0;193;3;0;39;0;25;0
520017;Centro-Oeste;Entorno de BrasÝlia;10;242;0;328;32;0;47;0;50;0
520020;Centro-Oeste;Meia Ponte;12;183;0;159;2;3;52;0;14;1
520025;Centro-Oeste;Entorno de BrasÝlia;609;7464;83;15646;2524;78;755;0;807;205
520030;Centro-Oeste;Entorno de BrasÝlia;86;1396;0;1795;164;0;460;0;330;27
520050;Centro-Oeste;Meia Ponte;15;134;0;143;5;1;59;0;42;2
520055;Centro-Oeste;Porangatu;0;200;0;389;19;0;62;0;79;8
520060;Centro-Oeste;Chapada dos Veadeiros;0;315;6;487;105;6;281;0;138;21
520080;Centro-Oeste;VÒo do ParanÒ;25;237;0;615;64;14;91;0;99;10
520082;Centro-Oeste;Porangatu;2;113;1;340;22;1;7;0;81;8
520085;Centro-Oeste;Anicuns;9;393;0;544;71;3;71;0;42;0
520090;Centro-Oeste;Iporß;0;318;0;265;35;0;69;0;55;3
520110;Centro-Oeste;Anßpolis;990;24113;32;27147;3116;372;16279;23;7982;730
520120;Centro-Oeste;CatalÒo;0;86;0;87;15;0;52;0;32;7
520130;Centro-Oeste;Anicuns;32;1274;0;1626;120;12;606;0;370;15
520140;Centro-Oeste;GoiÔnia;1402;25856;214;41860;6172;425;10158;28;8565;1432
520145;Centro-Oeste;Sudoeste de Goißs;14;89;0;192;10;0;49;0;82;3
520150;Centro-Oeste;Sudoeste de Goißs;0;248;0;340;49;3;99;0;53;0
520160;Centro-Oeste;Anßpolis;4;238;0;203;22;7;67;0;46;0
520170;Centro-Oeste;Aragarþas;11;934;0;1920;256;0;425;0;443;66
520180;Centro-Oeste;GoiÔnia;3;413;0;595;21;3;192;0;91;14
520215;Centro-Oeste;Rio Vermelho;12;306;3;720;68;3;90;0;121;2
520235;Centro-Oeste;Aragarþas;0;196;3;262;37;0;50;0;62;5
520250;Centro-Oeste;Rio Vermelho;9;312;22;597;148;0;85;0;120;13
520260;Centro-Oeste;Anicuns;0;162;0;214;26;0;78;0;81;13
520280;Centro-Oeste;Anicuns;2;174;0;120;0;11;30;0;29;2
520310;Centro-Oeste;Aragarþas;3;164;0;253;59;0;43;0;95;5
520320;Centro-Oeste;Ceres;25;480;0;640;112;3;190;0;138;16
520330;Centro-Oeste;GoiÔnia;25;1797;0;1785;107;0;648;0;280;27
520340;Centro-Oeste;Aragarþas;36;393;0;624;29;4;145;0;154;6
520350;Centro-Oeste;Meia Ponte;123;1330;0;1657;152;27;532;15;213;29
520355;Centro-Oeste;GoiÔnia;38;484;0;540;83;3;122;0;68;0
520357;Centro-Oeste;Porangatu;0;123;0;259;19;0;37;0;24;15
520360;Centro-Oeste;Anßpolis;3;238;0;207;19;0;44;0;24;5
520380;Centro-Oeste;Rio Vermelho;13;233;0;427;51;7;130;0;60;8
520390;Centro-Oeste;Meia Ponte;0;825;0;486;67;0;356;0;57;13
520393;Centro-Oeste;Anicuns;10;118;0;195;12;2;36;0;48;6
520396;Centro-Oeste;VÒo do ParanÒ;3;95;0;346;12;0;11;0;31;3
520400;Centro-Oeste;Entorno de BrasÝlia;18;230;0;688;68;3;100;0;160;12
520410;Centro-Oeste;Quirin¾polis;28;776;0;743;86;0;334;0;99;7
520420;Centro-Oeste;Iporß;2;81;0;159;10;0;36;0;28;0
520425;Centro-Oeste;Meia Ponte;15;644;0;633;62;6;167;0;117;25
520430;Centro-Oeste;Quirin¾polis;15;1303;0;458;71;6;458;0;137;27
520440;Centro-Oeste;Sudoeste de Goißs;72;1092;11;1422;82;23;311;0;252;9
520450;Centro-Oeste;Meia Ponte;236;5832;10;5605;923;53;2795;0;1237;161
520455;Centro-Oeste;GoiÔnia;19;304;0;224;40;0;95;0;44;0
520460;Centro-Oeste;Vale do Rio dos Bois;0;177;0;337;36;0;34;0;17;2
520465;Centro-Oeste;Porangatu;12;293;0;312;73;4;26;0;15;3
520470;Centro-Oeste;Porangatu;4;622;0;932;61;9;130;0;160;4
520480;Centro-Oeste;CatalÒo;3;484;0;408;26;8;195;0;87;7
520485;Centro-Oeste;Anßpolis;16;375;0;420;77;6;57;0;63;4
520490;Centro-Oeste;Chapada dos Veadeiros;63;515;7;1486;381;70;320;0;526;86
520495;Centro-Oeste;Porangatu;4;179;0;495;59;2;37;0;58;3
520500;Centro-Oeste;Ceres;21;606;0;736;14;4;232;0;115;0
520505;Centro-Oeste;Sudoeste de Goißs;3;192;0;329;47;9;61;0;28;4
520510;Centro-Oeste;CatalÒo;138;6589;33;5396;509;127;5378;11;1461;185
520520;Centro-Oeste;Anßpolis;32;260;0;362;12;4;81;0;64;0
520530;Centro-Oeste;Chapada dos Veadeiros;41;156;4;426;248;20;68;6;86;27
520540;Centro-Oeste;Ceres;42;1469;5;1570;128;58;810;0;631;35
520545;Centro-Oeste;Vale do Rio dos Bois;21;488;0;636;58;9;133;0;134;0
520547;Centro-Oeste;Sudoeste de Goißs;8;625;4;609;82;4;200;0;124;14
520549;Centro-Oeste;Entorno de BrasÝlia;135;3064;23;4958;1063;19;851;0;920;269
520551;Centro-Oeste;Entorno de BrasÝlia;83;855;12;1659;207;29;193;0;130;15
520552;Centro-Oeste;Chapada dos Veadeiros;7;103;0;296;45;6;37;0;45;13
520570;Centro-Oeste;Iporß;0;168;0;155;22;0;61;0;79;2
520580;Centro-Oeste;Entorno de BrasÝlia;43;514;0;824;46;15;134;0;238;13
520590;Centro-Oeste;CatalÒo;9;724;13;591;55;0;325;0;157;15
520620;Centro-Oeste;Entorno de BrasÝlia;161;2035;0;3769;628;30;1391;0;550;87
520630;Centro-Oeste;Pires do Rio;4;178;0;117;7;3;96;0;22;0
520640;Centro-Oeste;SÒo Miguel do Araguaia;17;644;3;1386;197;22;360;0;426;55
520650;Centro-Oeste;Meia Ponte;17;310;0;196;22;9;107;0;58;3
520660;Centro-Oeste;CatalÒo;4;257;0;139;10;0;146;0;34;2
520670;Centro-Oeste;VÒo do ParanÒ;0;100;0;233;22;0;15;0;70;5
520680;Centro-Oeste;Anßpolis;0;199;0;185;2;0;60;0;39;3
520690;Centro-Oeste;CatalÒo;3;143;0;108;5;0;38;0;11;0
520710;Centro-Oeste;Aragarþas;0;225;0;237;8;0;59;0;31;2
520725;Centro-Oeste;Sudoeste de Goißs;24;514;0;603;44;9;101;0;146;0
520735;Centro-Oeste;Vale do Rio dos Bois;4;252;0;260;10;3;97;0;41;4
520740;Centro-Oeste;Vale do Rio dos Bois;24;850;0;798;92;17;351;0;194;9
520750;Centro-Oeste;Porangatu;2;204;0;229;14;0;44;0;81;0
520753;Centro-Oeste;Rio Vermelho;9;447;0;543;76;3;79;0;79;10
520760;Centro-Oeste;Iporß;12;590;0;329;100;0;139;0;90;21
520780;Centro-Oeste;Anicuns;17;757;0;757;50;4;318;0;182;0
520790;Centro-Oeste;VÒo do ParanÒ;36;217;0;704;218;10;78;0;89;28
520800;Centro-Oeste;Entorno de BrasÝlia;319;4853;0;7857;1414;118;4192;0;2494;357
520810;Centro-Oeste;Porangatu;2;252;0;451;16;4;117;0;102;9
520815;Centro-Oeste;Pires do Rio;10;123;0;176;10;0;66;0;21;3
520830;Centro-Oeste;VÒo do ParanÒ;10;131;0;398;17;3;32;0;105;3
520840;Centro-Oeste;GoiÔnia;32;652;6;697;21;0;204;0;155;0
520850;Centro-Oeste;CatalÒo;8;493;3;293;28;0;266;0;85;23
520860;Centro-Oeste;Ceres;157;3423;15;5222;534;103;1679;0;1326;100
520870;Centro-Oeste;GoiÔnia;3266;88153;210;101745;12588;3293;117348;168;51042;5845
520880;Centro-Oeste;GoiÔnia;154;1847;0;2965;447;15;451;0;210;41
520890;Centro-Oeste;Rio Vermelho;16;1048;56;1504;329;29;916;0;771;52
520910;Centro-Oeste;Meia Ponte;57;2693;0;1978;295;21;1695;0;454;59
520915;Centro-Oeste;Quirin¾polis;0;243;0;361;20;0;102;0;63;3
520920;Centro-Oeste;GoiÔnia;31;679;0;967;94;0;110;0;219;25
520929;Centro-Oeste;Ceres;4;113;0;225;5;6;40;0;37;7
520940;Centro-Oeste;VÒo do ParanÒ;7;165;0;345;24;0;30;0;67;3
520945;Centro-Oeste;Ceres;0;111;0;178;14;0;11;0;28;0
520960;Centro-Oeste;Anßpolis;10;210;0;325;48;3;71;3;33;2
520970;Centro-Oeste;GoiÔnia;48;1203;0;1227;120;15;580;0;248;10
520980;Centro-Oeste;Ceres;14;193;0;349;17;3;79;0;54;0
520990;Centro-Oeste;VÒo do ParanÒ;19;339;0;959;135;17;118;0;179;28
520993;Centro-Oeste;Meia Ponte;15;231;0;390;23;0;101;0;62;8
520995;Centro-Oeste;Vale do Rio dos Bois;19;960;5;1141;50;10;247;0;201;5
